admin0Name_en,admin0Name_ar,admin0Pcode,admin1Name_en,admin1Name_ar,admin1Pcode,admin2Name_en,admin2Name_ar,admin2Pcode,admin3Name_en,admin3Name_ar,admin3Pcode,admin3RefName_en,admin3RefName_ar,admin3AltName1_en,admin3AltName1_ar,admin3AltName2_en,admin3AltName2_ar,date_,validOn,validTo
Yemen,اليمن,YE,Lahj,لحج,YE25,Al Hawtah,الحوطه,YE2514,Al Hawtah,الحوطه,YE251421,Al Hawtah - Al Hawtah,الحوطه - الحوطه,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Lahj,لحج,YE25,Al Qubaytah,القبيطه,YE2510,Al Hajr Hadlan,الهجرهدلان,YE251023,Al Hajr Hadlan,الهجرهدلان,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Lahj,لحج,YE25,Al Qubaytah,القبيطه,YE2510,Karish,كرش,YE251024,Karish,كرش,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Lahj,لحج,YE25,Al Maqatirah,المقاطره,YE2512,Al Abadilah,العبادله,YE251224,Al Abadilah,العبادله,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Lahj,لحج,YE25,Tur Al Bahah,طور الباحه,YE2511,Tur Al Bahah,طور الباحه,YE251121,Tur Al Bahah,طور الباحه,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Lahj,لحج,YE25,Al Maqatirah,المقاطره,YE2512,Bu'aymah,بعيمه,YE251225,Buaymah,بعيمه,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Al Mahwit,المحويت,YE27,Melhan,ملحان,YE2705,Al Amariyah,العماريه,YE270532,Al Amariyah - Melhan,العماريه - ملحان,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Lahj,لحج,YE25,Al Maqatirah,المقاطره,YE2512,Zurayqat Ash Sham,زريقة الشام,YE251221,Zurayqat Ash Sham,زريقة الشام,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Lahj,لحج,YE25,Al Maqatirah,المقاطره,YE2512,Zurayqat Al Yaman,زريقة اليمن,YE251222,Zurayqat Al Yaman,زريقة اليمن,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Lahj,لحج,YE25,Al Maqatirah,المقاطره,YE2512,An Najishah,النجيشه,YE251223,An Najishah,النجيشه,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Lahj,لحج,YE25,Al Maqatirah,المقاطره,YE2512,Al Ashahibah,الاشاهبه,YE251227,Al Ashahibah,الاشاهبه,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Lahj,لحج,YE25,Al Maqatirah,المقاطره,YE2512,Al Akahilah,الاكاحله,YE251228,Al Akahilah,الاكاحله,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Al Mahwit,المحويت,YE27,Melhan,ملحان,YE2705,Badah,بدح,YE270533,Badah,بدح,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Lahj,لحج,YE25,Al Maqatirah,المقاطره,YE2512,Za'azi',زعازع,YE251229,Zaazi,زعازع,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Lahj,لحج,YE25,Al Maqatirah,المقاطره,YE2512,Al Ashbut,الاشبوط,YE251230,Al Ashbut,الاشبوط,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Amran,عمران,YE29,Al Ashah,العشه,YE2903,Saddan,صدان,YE290321,Saddan,صدان,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Lahj,لحج,YE25,Al Maqatirah,المقاطره,YE2512,Al Madjarah,المدجره,YE251231,Al Madjarah,المدجره,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Lahj,لحج,YE25,Al Maqatirah,المقاطره,YE2512,Zuqayhah,زقيحه,YE251232,Zuqayhah,زقيحه,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ma'rib,مارب,YE26,Bidbadah,بدبده,YE2605,Al Abdah,العبده,YE260522,Al Abdah,العبده,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Lahj,لحج,YE25,Al Maqatirah,المقاطره,YE2512,Az Za'imah,الزعيمه,YE251233,Az Zaimah,الزعيمه,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Lahj,لحج,YE25,Al Maqatirah,المقاطره,YE2512,Al Hunayshah,الحنيشه,YE251234,Al Hunayshah,الحنيشه,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Al Mahwit,المحويت,YE27,Hufash,حفاش,YE2706,Al Malahinah,الملاحنه,YE270622,Al Malahinah,الملاحنه,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Lahj,لحج,YE25,Al Maqatirah,المقاطره,YE2512,Al Anbuh,الانبوه,YE251235,Al Anbuh,الانبوه,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ma'rib,مارب,YE26,Bidbadah,بدبده,YE2605,Bani Ma'ud,بني معوض,YE260523,Bani Maud,بني معوض,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Lahj,لحج,YE25,Al Maqatirah,المقاطره,YE2512,As Sawalihah,الصوالحه,YE251236,As Sawalihah,الصوالحه,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Lahj,لحج,YE25,Al Maqatirah,المقاطره,YE2512,Ma'baq,معبق,YE251237,Mabaq,معبق,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Lahj,لحج,YE25,Al Maqatirah,المقاطره,YE2512,Al Jalilah,الجليله,YE251239,Al Jalilah,الجليله,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ma'rib,مارب,YE26,Bidbadah,بدبده,YE2605,Al Majza',المجزع,YE260524,Al Majza - Bidbadah,المجزع - بدبده,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Lahj,لحج,YE25,Al Maqatirah,المقاطره,YE2512,As Sud,السود,YE251238,As Sud,السود,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ma'rib,مارب,YE26,Bidbadah,بدبده,YE2605,Bani Mohammad,بني محمد,YE260525,Bani Mohammad - Bidbadah,بني محمد - بدبده,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ma'rib,مارب,YE26,Bidbadah,بدبده,YE2605,Bani Shakir,بني شاكر,YE260526,Bani Shakir,بني شاكر,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Lahj,لحج,YE25,Al Maqatirah,المقاطره,YE2512,Al Mukabarah,المكابره,YE251240,Al Mukabarah,المكابره,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ma'rib,مارب,YE26,Bidbadah,بدبده,YE2605,Al Jarida,الجريدا,YE260527,Al Jarida,الجريدا,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Al Mahwit,المحويت,YE27,Hufash,حفاش,YE2706,Bani Qushb,بني قشب,YE270623,Bani Qushb,بني قشب,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Lahj,لحج,YE25,Al Maqatirah,المقاطره,YE2512,Al Magharimah,المغارمه,YE251241,Al Magharimah,المغارمه,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Lahj,لحج,YE25,Al Maqatirah,المقاطره,YE2512,Al Huwayshah,الهويشه,YE251242,Al Huwayshah,الهويشه,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ma'rib,مارب,YE26,Sirwah,صرواح,YE2606,Sirwah,صرواح,YE260622,Sirwah,صرواح,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Lahj,لحج,YE25,Tuban,تبن,YE2515,Al Hawtah,الحوطه,YE251521,Al Hawtah - Tuban,الحوطه - تبن,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ma'rib,مارب,YE26,Majzar,مجزر,YE2601,Aal Hadhqayn,ال حذقين,YE260121,Aal Hadhqayn,ال حذقين,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ma'rib,مارب,YE26,Raghwan,رغوان,YE2602,Raghwan,رغوان,YE260221,Raghwan,رغوان,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Al Mahwit,المحويت,YE27,Hufash,حفاش,YE2706,Adh Dhari,الذارى,YE270624,Adh Dhari - Hufash,الذارى - حفاش,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ma'rib,مارب,YE26,Majzar,مجزر,YE2601,Al Ashraf,الاشراف,YE260122,Al Ashraf - Majzar,الاشراف - مجزر,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Al Mahwit,المحويت,YE27,Hufash,حفاش,YE2706,Bani Ahmad,بني احمد,YE270625,Bani Ahmad - Hufash,بني احمد - حفاش,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ma'rib,مارب,YE26,Majzar,مجزر,YE2601,As Sahari,السحاري,YE260123,As Sahari,السحاري,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Al Mahwit,المحويت,YE27,Hufash,حفاش,YE2706,As Sahman Bani Omar,السهمان بني عمر,YE270626,As Sahman Bani Omar,السهمان بني عمر,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ma'rib,مارب,YE26,Madghal Al Jid'an,مدغل الجدعان,YE2603,Madghal Al Jid'an,مدغل الجدعان,YE260321,Madghal Al Jidan,مدغل الجدعان,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ma'rib,مارب,YE26,Harib Al Qaramish,حريب القرامش,YE2604,Bani Amr,بني عمرو,YE260421,Bani Amr - Harib Al Qaramish,بني عمرو - حريب القرامش,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Al Mahwit,المحويت,YE27,Melhan,ملحان,YE2705,Juba',جبع,YE270534,Juba - Melhan,جبع - ملحان,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Al Mahwit,المحويت,YE27,Hufash,حفاش,YE2706,Bayt Ash Shama',بيت الشماع,YE270627,Bayt Ash Shama,بيت الشماع,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ma'rib,مارب,YE26,Sirwah,صرواح,YE2606,Al Mahjazah,المحجزه,YE260621,Al Mahjazah,المحجزه,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ma'rib,مارب,YE26,Sirwah,صرواح,YE2606,Arak,اراك,YE260623,Arak,اراك,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Amran,عمران,YE29,Al Ashah,العشه,YE2903,Hashif,حاشف,YE290327,Hashif,حاشف,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ma'rib,مارب,YE26,Al Jubah,الجوبه,YE2607,Al Jadidah,الجديده,YE260721,Al Jadidah,الجديده,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Al Mahwit,المحويت,YE27,Melhan,ملحان,YE2705,Ash Shamasinah,الشماسنه,YE270535,Ash Shamasinah,الشماسنه,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Al Mahwit,المحويت,YE27,Melhan,ملحان,YE2705,Ash Shi'ab,الشعاب,YE270536,Ash Shiab - Melhan,الشعاب - ملحان,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ma'rib,مارب,YE26,Al Jubah,الجوبه,YE2607,Al Jarshah,الجرشه,YE260722,Al Jarshah - Al Jubah,الجرشه - الجوبه,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Al Mahwit,المحويت,YE27,At Tawilah,الطويله,YE2702,Shamat (Hissn Al Makhir),شمات (حصن المخير),YE270223,Shamat (Hissn Al Makhir),شمات (حصن المخير),,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Al Mahwit,المحويت,YE27,Hufash,حفاش,YE2706,Humatah,حماطه,YE270628,Humatah,حماطه,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ma'rib,مارب,YE26,Al Jubah,الجوبه,YE2607,Naja,نجا,YE260723,Naja,نجا,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ma'rib,مارب,YE26,Harib,حريب,YE2609,Al Quhaytah,القحيطه,YE260926,Al Quhaytah,القحيطه,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ma'rib,مارب,YE26,Al Jubah,الجوبه,YE2607,Jabal As Sahl,جبل السحل,YE260724,Jabal As Sahl,جبل السحل,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ma'rib,مارب,YE26,Harib,حريب,YE2609,Jaradha,جراذا,YE260931,Jaradha,جراذا,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ma'rib,مارب,YE26,Mahliyah,ماهليه,YE2610,Al Amud Aal Talib,العمود ال طالب,YE261021,Al Amud Aal Talib,العمود ال طالب,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ma'rib,مارب,YE26,Al Jubah,الجوبه,YE2607,Ya'rah,يعره,YE260725,Yarah,يعره,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ma'rib,مارب,YE26,Al Abdiyah,العبديه,YE2611,Aal Ghanim,ال غانم,YE261121,Aal Ghanim,ال غانم,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Al Mahwit,المحويت,YE27,At Tawilah,الطويله,YE2702,Bani Adh Dhulani,بني الذولاني,YE270224,Bani Adh Dhulani,بني الذولاني,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Al Mahwit,المحويت,YE27,At Tawilah,الطويله,YE2702,Bani Sari,بني سري,YE270225,Bani Sari - At Tawilah,بني سري - الطويله,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Al Mahwit,المحويت,YE27,Hufash,حفاش,YE2706,Ras Al Ahjul,راس الاحجول,YE270629,Ras Al Ahjul,راس الاحجول,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ma'rib,مارب,YE26,Rahabah,رحبه,YE2608,Rahabah,رحبه,YE260821,Rahabah,رحبه,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Al Mahwit,المحويت,YE27,At Tawilah,الطويله,YE2702,La'ah,لاعه,YE270226,Laah,لاعه,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Al Mahwit,المحويت,YE27,At Tawilah,الطويله,YE2702,Az Zabih,الزبيح,YE270227,Az Zabih,الزبيح,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Al Mahwit,المحويت,YE27,At Tawilah,الطويله,YE2702,Bani Al Hajjaj,بني الحجاج,YE270228,Bani Al Hajjaj,بني الحجاج,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ma'rib,مارب,YE26,Rahabah,رحبه,YE2608,Aal Bu'shah,ال بوعشه,YE260822,Aal Bushah,ال بوعشه,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Al Mahwit,المحويت,YE27,At Tawilah,الطويله,YE2702,Al Gharbi,الغربي,YE270229,Al Gharbi - At Tawilah,الغربي - الطويله,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Amran,عمران,YE29,Shaharah,شهاره,YE2905,Shaharah,شهاره,YE290521,Shaharah,شهاره,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ma'rib,مارب,YE26,Rahabah,رحبه,YE2608,Aal Jamil,ال جميل,YE260823,Aal Jamil,ال جميل,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Al Mahwit,المحويت,YE27,Melhan,ملحان,YE2705,Al Asus,العسوس,YE270537,Al Asus,العسوس,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ma'rib,مارب,YE26,Rahabah,رحبه,YE2608,Al Qaradi'ah,القرادعه,YE260824,Al Qaradiah,القرادعه,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ma'rib,مارب,YE26,Al Abdiyah,العبديه,YE2611,Aal Awad,ال عوض,YE261123,Aal Awad,ال عوض,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ma'rib,مارب,YE26,Rahabah,رحبه,YE2608,Aal Ham,ال حم,YE260825,Aal Ham,ال حم,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Al Mahwit,المحويت,YE27,At Tawilah,الطويله,YE2702,Ad Dula' Al Asfal,الضلاع الاسفل,YE270230,Ad Dula Al Asfal,الضلاع الاسفل,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ma'rib,مارب,YE26,Harib,حريب,YE2609,Aal Mansur,ال منصور,YE260921,Aal Mansur - Harib,ال منصور - حريب,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Al Mahwit,المحويت,YE27,Ar Rujum,الرجم,YE2703,Ar Rujum,الرجم,YE270321,Ar Rujum,الرجم,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Al Mahwit,المحويت,YE27,Ar Rujum,الرجم,YE2703,Bani Al Mus'ab,بني المصعب,YE270322,Bani Al Musab,بني المصعب,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Al Mahwit,المحويت,YE27,Ar Rujum,الرجم,YE2703,As Sultan,السلطان,YE270323,As Sultan,السلطان,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ma'rib,مارب,YE26,Harib,حريب,YE2609,At Tabir,الطابير,YE260922,At Tabir,الطابير,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Al Mahwit,المحويت,YE27,Ar Rujum,الرجم,YE2703,Al Jaradi,الجرادي,YE270324,Al Jaradi,الجرادي,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Al Mahwit,المحويت,YE27,Ar Rujum,الرجم,YE2703,Al Madani,المدني,YE270325,Al Madani,المدني,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ma'rib,مارب,YE26,Harib,حريب,YE2609,Sharq As Sih,شرق السيح,YE260923,Sharq As Sih,شرق السيح,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ma'rib,مارب,YE26,Harib,حريب,YE2609,Aal Mudhaffar As Sadarah,ال مظفرالصداره,YE260924,Aal Mudhaffar As Sadarah,ال مظفرالصداره,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Al Mahwit,المحويت,YE27,Ar Rujum,الرجم,YE2703,Al Bishari,البشاري,YE270326,Al Bishari,البشاري,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ma'rib,مارب,YE26,Harib,حريب,YE2609,Al Adi,العادي,YE260925,Al Adi,العادي,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Al Mahwit,المحويت,YE27,Ar Rujum,الرجم,YE2703,Bani Al Ghudhayfi,بني الغذيفي,YE270327,Bani Al Ghudhayfi,بني الغذيفي,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ma'rib,مارب,YE26,Harib,حريب,YE2609,Al Ashraf,الاشراف,YE260927,Al Ashraf - Harib,الاشراف - حريب,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Al Mahwit,المحويت,YE27,Ar Rujum,الرجم,YE2703,Bani Al Ghasal,بني الغسال,YE270328,Bani Al Ghasal,بني الغسال,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Al Mahwit,المحويت,YE27,Ar Rujum,الرجم,YE2703,Bani Awad,بني عواض,YE270329,Bani Awad - Ar Rujum,بني عواض - الرجم,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Al Mahwit,المحويت,YE27,Ar Rujum,الرجم,YE2703,Bani As'ad,بني اسعد,YE270330,Bani Asad - Ar Rujum,بني اسعد - الرجم,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Al Mahwit,المحويت,YE27,Ar Rujum,الرجم,YE2703,Bani Haytham,بني هيثم,YE270331,Bani Haytham,بني هيثم,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ma'rib,مارب,YE26,Harib,حريب,YE2609,Aal Abu Tuhayf,ال ابو طهيف,YE260928,Aal Abu Tuhayf,ال ابو طهيف,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Al Mahwit,المحويت,YE27,Ar Rujum,الرجم,YE2703,Al Azaki,العزكي,YE270332,Al Azaki,العزكي,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ma'rib,مارب,YE26,Harib,حريب,YE2609,Al Qawim,القويم,YE260929,Al Qawim - Harib,القويم - حريب,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ma'rib,مارب,YE26,Al Abdiyah,العبديه,YE2611,Aal Ath Thabithi,ال الثابثي,YE261122,Aal Ath Thabithi,ال الثابثي,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ma'rib,مارب,YE26,Harib,حريب,YE2609,Aal Aqil,ال عقيل,YE260930,Aal Aqil,ال عقيل,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ma'rib,مارب,YE26,Mahliyah,ماهليه,YE2610,Al Qirsh Aal Ahmad,القرش ال احمد,YE261022,Al Qirsh Aal Ahmad,القرش ال احمد,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Al Mahwit,المحويت,YE27,Al Khabt,الخبت,YE2704,Ash Sha'afil As Sufla,الشعافل السفلى,YE270425,Ash Shaafil As Sufla,الشعافل السفلى,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Al Mahwit,المحويت,YE27,Al Khabt,الخبت,YE2704,Al Wasitah,الواسطه,YE270426,Al Wasitah,الواسطه,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ma'rib,مارب,YE26,Mahliyah,ماهليه,YE2610,Al Arsh,العرش,YE261023,Al Arsh - Mahliyah,العرش - ماهليه,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ma'rib,مارب,YE26,Mahliyah,ماهليه,YE2610,Halaqat Aal Husayn,حلاقة ال حسين,YE261024,Halaqat Aal Husayn,حلاقة ال حسين,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ma'rib,مارب,YE26,Mahliyah,ماهليه,YE2610,Qaniyah,قانيه,YE261025,Qaniyah - Mahliyah,قانيه - ماهليه,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ma'rib,مارب,YE26,Al Abdiyah,العبديه,YE2611,Aal Balghayth wa Lamdhud,ال بلغيث ولمذود,YE261124,Aal Balghayth wa Lamdhud,ال بلغيث ولمذود,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ma'rib,مارب,YE26,Ma'rib,مارب,YE2613,Aal Jalal,ال جلال,YE261321,Aal Jalal,ال جلال,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ma'rib,مارب,YE26,Al Abdiyah,العبديه,YE2611,Aal Az Zabidi,ال الزبيدي,YE261125,Aal Az Zabidi,ال الزبيدي,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ma'rib,مارب,YE26,Ma'rib City,مدينة مارب,YE2612,Al Ashraf,الاشراف,YE261221,Al Ashraf - Marib City,الاشراف - مدينة مارب,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ma'rib,مارب,YE26,Al Abdiyah,العبديه,YE2611,Aal As Sa'idi,ال السعيدي,YE261126,Aal As Saidi,ال السعيدي,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ma'rib,مارب,YE26,Ma'rib,مارب,YE2613,Aal Fujayh,ال فجيح,YE261322,Aal Fujayh,ال فجيح,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Al Mahwit,المحويت,YE27,Al Khabt,الخبت,YE2704,Adhru',اذرع,YE270427,Adhru,اذرع,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Al Mahwit,المحويت,YE27,Al Khabt,الخبت,YE2704,Oban,عبان,YE270428,Oban,عبان,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Al Mahwit,المحويت,YE27,Melhan,ملحان,YE2705,Bani Wahb,بني وهب,YE270538,Bani Wahb,بني وهب,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ma'rib,مارب,YE26,Al Abdiyah,العبديه,YE2611,Aal Muqbil,ال مقبل,YE261127,Aal Muqbil - Al Abdiyah,ال مقبل - العبديه,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Al Mahwit,المحويت,YE27,At Tawilah,الطويله,YE2702,Al Qasabah,القصبه,YE270221,Al Qasabah,القصبه,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Al Mahwit,المحويت,YE27,Melhan,ملحان,YE2705,Ash Sharq Al Ghazawinah,الشرق الغزاونه,YE270539,Ash Sharq Al Ghazawinah,الشرق الغزاونه,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ma'rib,مارب,YE26,Al Abdiyah,العبديه,YE2611,Aal Hamran,ال حمران,YE261128,Aal Hamran,ال حمران,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Al Mahwit,المحويت,YE27,At Tawilah,الطويله,YE2702,Bani Al Khayat,بني الخياط,YE270222,Bani Al Khayat,بني الخياط,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ma'rib,مارب,YE26,Ma'rib,مارب,YE2613,Aal Rashid Munif,ال راشد منيف,YE261323,Aal Rashid Munif,ال راشد منيف,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ma'rib,مارب,YE26,Ma'rib,مارب,YE2613,Aal Mash'al,ال مشعل,YE261324,Aal Mashal,ال مشعل,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ma'rib,مارب,YE26,Ma'rib,مارب,YE2613,Aal Qaz'ah,ال قزعه,YE261325,Aal Qazah,ال قزعه,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ma'rib,مارب,YE26,Ma'rib,مارب,YE2613,Aal Shabwan,ال شبوان,YE261326,Aal Shabwan,ال شبوان,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Al Mahwit,المحويت,YE27,Al Khabt,الخبت,YE2704,Abs,عبس,YE270429,Abs - Al Khabt,عبس - الخبت,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Ma'rib,مارب,YE26,Jabal Murad,جبل مراد,YE2614,Jabal Murad,جبل مراد,YE261421,Jabal Murad,جبل مراد,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Al Mahwit,المحويت,YE27,Shibam Kawkaban,شبام كوكبان,YE2701,Shibam,شبام,YE270121,Shibam - Shibam Kawkaban,شبام - شبام كوكبان,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Al Mahwit,المحويت,YE27,Shibam Kawkaban,شبام كوكبان,YE2701,Dila' Al A'la,ضلاع الاعلى,YE270122,Dila Al Ala,ضلاع الاعلى,,,,,2019-02-01,2019-10-02,
