admin3Name_en,admin3Name_ar,admin3Pcode,admin3RefName,admin3AltName1_en,admin3AltName2_en,admin3AltName1_ar,admin3AltName2_ar,admin2Name_en,admin2Name_ar,admin2Pcode,admin1Name_en,admin1Name_ar,admin1Pcode,admin0Name_en,admin0Name_ar,admin0Pcode,date,validOn,validTo
Kfar Chouba,كفر شوبا,74160,Kfar Chouba,,,,,Hasbaya,حاصبيا,LB42,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Jazira Saida,جزيرة صيدا,61411,Jazira Saida,,,,,Saida,صيدا,LB61,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Hamra En-Nabattiyeh,الحمرا النبطية,71371,Hamra En-Nabattiyeh,,,,,El Nabatieh,النبطية,LB44,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Zaoutar El-Gharbiyeh,زوطر الغربية,71364,Zaoutar El-Gharbiyeh,,,,,El Nabatieh,النبطية,LB44,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Khreibet Hasbaiya,خريبة حاصبيّا,74181,Khreibet Hasbaiya,,,,,Hasbaya,حاصبيا,LB42,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Sir El-Gharbiyeh,صير الغربية,71397,Sir El-Gharbiyeh,,,,,El Nabatieh,النبطية,LB44,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Zaoutar Ech-Charqiyeh,زوطر الشرقية,71367,Zaoutar Ech-Charqiyeh,,,,,El Nabatieh,النبطية,LB44,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Kfar Sir,كفرصير,71391,Kfar Sir,,,,,El Nabatieh,النبطية,LB44,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Yohmor En-Nabatiyeh,يحمر,71394,Yohmor En-Nabatiyeh,,,,,El Nabatieh,النبطية,LB44,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Tayr Falsay,طير فلسيه,62271,Tayr Falsay,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Bedias,بدياس,62274,Bedias,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Meri,ماري,74158,Meri,,,,,Hasbaya,حاصبيا,LB42,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Mheilib,محيليب,62245,Mheilib,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Borj El-Moulouk,برج الملوك,73146,Borj El-Moulouk,,,,,Marjaayoun,مرجعيون,LB43,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Halloussiyeh,حلوسية,62269,Halloussiyeh,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Borj Rahhal,برج رحال,62283,Borj Rahhal,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Aabbassiyet Sour,عباسية ,62276,Aabbassiyet Sour,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Marnba,مرنبا,62284,Marnba,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Deir Mimas,دير ميماس,73167,Deir Mimas,,,,,Marjaayoun,مرجعيون,LB43,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Deir Qanoun En-Nahr,دير قانون النهر,62263,Deir Qanoun En-Nahr,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Chehour,شحور,62264,Chehour,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Aalmane Marjaayoun,علمانة,73293,Aalmane Marjaayoun,,,,,Marjaayoun,مرجعيون,LB43,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Froun,فرون,72276,Froun,,,,,Bent Jbeil,بنت جبيل,LB41,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Aain Aarab Marjaayoun,عين عرب مرجعيون,73162,Aain Aarab Marjaayoun,,,,,Marjaayoun,مرجعيون,LB43,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Mazraat Tayr Semhat,طير سمحات,62281,Mazraat Tayr Semhat,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Mazraat Sarada,مزرعة  سردة,73175,Mazraat Sarada,,,,,Marjaayoun,مرجعيون,LB43,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Hmairi Sour,حميري ,62244,Hmairi Sour,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Houra,حوره,73183,Houra,,,,,Marjaayoun,مرجعيون,LB43,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Deir Siriane,دير سريان,73230,Deir Siriane,,,,,Marjaayoun,مرجعيون,LB43,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Majidiyeh Hasbaiya,مجيدية حاصبيا,74177,Majidiyeh Hasbaiya,,,,,Hasbaya,حاصبيا,LB42,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Toura,طورا,62261,Toura,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Jennata,جناتا,62237,Jennata,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Maaroub,معروب,62234,Maaroub,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Aadchit El-Qoussair,عدشيت القصير,73256,Aadchit El-Qoussair,,,,,Marjaayoun,مرجعيون,LB43,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Taybet Matjaayoun,طيبة مرجعيون,73232,Taybet Matjaayoun,,,,,Marjaayoun,مرجعيون,LB43,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Bestiyat,بستيات,62249,Bestiyat,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Derdaghaiya,دردغايا,62239,Derdaghaiya,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Tayr Debbeh,طير دبّه,62253,Tayr Debbeh,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Ghandouriyet Bent Jbayl,غندورية بنت جبيل,72274,Ghandouriyet Bent Jbayl,,,,,Bent Jbeil,بنت جبيل,LB41,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Maarakeh,معركة,62231,Maarakeh,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Salaiyeb,صلايب,74141,Salaiyeb,,,,,Hasbaya,حاصبيا,LB42,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Srifa,صريفا,62266,Srifa,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Kfar Kila,كفركيلا,73228,Kfar Kila,,,,,Marjaayoun,مرجعيون,LB43,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Arzoun,ارزون,62256,Arzoun,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Aamra,عمرة,73191,Aamra,,,,,Marjaayoun,مرجعيون,LB43,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Touayri,طويري,62273,Touayri,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Borj Ech-Chemali,برج الشمالي,62128,Borj Ech-Chemali,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Qantara,قنطرة,73276,Qantara,,,,,Marjaayoun,مرجعيون,LB43,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Niha Sour,نيحا صور,62257,Niha Sour,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Sour,صور,62111,Sour,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Barich,باريش,62224,Barich,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Neftakhiyeh,نفاخية,62233,Neftakhiyeh,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Bazouriyeh,بازورية,62246,Bazouriyeh,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Bafliyeh,بافليه,62221,Bafliyeh,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Deir Kifa,دير كيفا,62251,Deir Kifa,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Qabrikha,قبريخا,73262,Qabrikha,,,,,Marjaayoun,مرجعيون,LB43,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Yanouh Sour,يانوح صور,62219,Yanouh Sour,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Ouadi Jilo,وادي جيلو,62218,Ouadi Jilo,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Touline,تولين,73282,Touline,,,,,Marjaayoun,مرجعيون,LB43,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Rabb Et-Tlatine,رب التلاتين,73257,Rabb Et-Tlatine,,,,,Marjaayoun,مرجعيون,LB43,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Selaa Sour,سلعا ,62227,Selaa Sour,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Borj qalaouiyeh,برج قلويه,72264,Borj qalaouiyeh,,,,,Bent Jbeil,بنت جبيل,LB41,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Debaal Sour,دبعل,62212,Debaal Sour,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Jouaiya,جويا,62211,Jouaiya,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Aadaysseh Marjaayoun,عديسة مرجعيون,73211,Aadaysseh Marjaayoun,,,,,Marjaayoun,مرجعيون,LB43,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Qalaouiyeh,قلويه,72261,Qalaouiyeh,,,,,Bent Jbeil,بنت جبيل,LB41,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Bany haiyane,بني حيان,73226,Bany haiyane,,,,,Marjaayoun,مرجعيون,LB43,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Chehabiyeh,شهابية ,62254,Chehabiyeh,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Aain Baal,عين بعل,62243,Aain Baal,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Kfar Dounine,كفر دونين,72247,Kfar Dounine,,,,,Bent Jbeil,بنت جبيل,LB41,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Khirbet Selm,خربة سلم,72234,Khirbet Selm,,,,,Bent Jbeil,بنت جبيل,LB41,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Majdel Selm,مجدل سلم,73279,Majdel Selm,,,,,Marjaayoun,مرجعيون,LB43,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Batoulay,باتوليه,62162,Batoulay,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Saouanet Marjayoun,صوانة مرجعيون,73280,Saouanet Marjayoun,,,,,Marjaayoun,مرجعيون,LB43,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Markaba,مركبا,73245,Markaba,,,,,Marjaayoun,مرجعيون,LB43,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Aaytit,عيتيت,62217,Aaytit,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Talloussa,طلوسة,73244,Talloussa,,,,,Marjaayoun,مرجعيون,LB43,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Majdel,المجادل,62214,Majdel,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Mazraat Mechref,مزرعة المشرف,62215,Mazraat Mechref,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Hanaouay,حناوي,62247,Hanaouay,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Deir Qanoun El-Aain,دير قانون,62179,Deir Qanoun El-Aain,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Deir Ntar,دير نطار,72244,Deir Ntar,,,,,Bent Jbeil,بنت جبيل,LB41,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Jmaijmeh,جميجمة,72221,Jmaijmeh,,,,,Bent Jbeil,بنت جبيل,LB41,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Houla,حولا,73234,Houla,,,,,Marjaayoun,مرجعيون,LB43,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Qana,قانا,62229,Qana,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Chaaitiyeh,شعيتية,62277,Chaaitiyeh,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Qlaileh Sour,قليلة,62287,Qlaileh Sour,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Soultaniyet Bent Jbayl,سلطانية ,72214,Soultaniyet Bent Jbayl,,,,,Bent Jbeil,بنت جبيل,LB41,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Kneisset Sour,كنيسة صور,62267,Kneisset Sour,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Rmadiyeh,رمادية,62259,Rmadiyeh,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Biyad,البياض صور,62226,Biyad,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Deir Aames,ديرعامص,62223,Deir Aames,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Recheknanay,رشكنانيه,62236,Recheknanay,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Tibnine,تبنين,72211,Tibnine,,,,,Bent Jbeil,بنت جبيل,LB41,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Safad Al-Battikh,صفد البطيخ,72217,Safad Al-Battikh,,,,,Bent Jbeil,بنت جبيل,LB41,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Chaqra,شقرا ,72229,Chaqra,,,,,Bent Jbeil,بنت جبيل,LB41,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Kafra Bant Jbayl,كفرا بنت جبيل,72257,Kafra Bant Jbayl,,,,,Bent Jbeil,بنت جبيل,LB41,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Sadiqine,صديقين,62241,Sadiqine,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Meiss Ej-Jabal,ميس الجبل,73250,Meiss Ej-Jabal,,,,,Marjaayoun,مرجعيون,LB43,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Henniyeh,حنية,62293,Henniyeh,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Jbal El-Botm,جبال البطم,62279,Jbal El-Botm,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Haris,حاريص,72241,Haris,,,,,Bent Jbeil,بنت جبيل,LB41,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Baraachit,برعشيت,72227,Baraachit,,,,,Bent Jbeil,بنت جبيل,LB41,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Mansouri Sour,المنصوري,62296,Mansouri Sour,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Aaziyeh,عزِّيه,62294,Aaziyeh,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Zebqine,زبقين,62286,Zebqine,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Aaiyeh,مزرعة عيا,62242,Aaiyeh,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Aaita Ej-Jabal,عيتا الجبل الزط,72224,Aaita Ej-Jabal,,,,,Bent Jbeil,بنت جبيل,LB41,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Majdelzoun,مجدل زون,62297,Majdelzoun,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Iskandarouna Sour,إسكندرونة,62299,Iskandarouna Sour,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Haddatha,حداثا,72231,Haddatha,,,,,Bent Jbeil,بنت جبيل,LB41,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Beit Yahoun,بيت ياحون,72237,Beit Yahoun,,,,,Bent Jbeil,بنت جبيل,LB41,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Yater,ياطر,72277,Yater,,,,,Bent Jbeil,بنت جبيل,LB41,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Kounine,كونين,72251,Kounine,,,,,Bent Jbeil,بنت جبيل,LB41,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Srobbine,صربين,72267,Srobbine,,,,,Bent Jbeil,بنت جبيل,LB41,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Chamaa,شمع,62298,Chamaa,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Mhaibib,محيبيب,73248,Mhaibib,,,,,Marjaayoun,مرجعيون,LB43,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Blida,بليدا,73288,Blida,,,,,Marjaayoun,مرجعيون,LB43,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Hamoul,حامول,62314,Hamoul,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Tiri,طيري,72254,Tiri,,,,,Bent Jbeil,بنت جبيل,LB41,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Rachaf,رشاف,72271,Rachaf,,,,,Bent Jbeil,بنت جبيل,LB41,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Tayr Harfa,طير حرفا,62295,Tayr Harfa,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Beit Lif,بيت ليف,72287,Beit Lif,,,,,Bent Jbeil,بنت جبيل,LB41,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Jibbayn,جبين,62292,Jibbayn,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Chihine,شيحين,62285,Chihine,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Jijim,ججيم,62318,Jijim,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Abou Chech,أبو شاش,62319,Abou Chech,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Bent Jbayl,بنت جبيل,72111,Bent Jbayl,,,,,Bent Jbeil,بنت جبيل,LB41,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Salhani,الصلحاني,72135,Salhani,,,,,Bent Jbeil,بنت جبيل,LB41,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Debl,دبل امية,72281,Debl,,,,,Bent Jbeil,بنت جبيل,LB41,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Aaynata Bent Jbayl,عيناتا بنت جبيل,72119,Aaynata Bent Jbayl,,,,,Bent Jbeil,بنت جبيل,LB41,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Qaouzah,قوزح,72291,Qaouzah,,,,,Bent Jbeil,بنت جبيل,LB41,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Borj En-Naqoura,الناقورة,62312,Borj En-Naqoura,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Aain Ibl,عين ابل,72143,Aain Ibl,,,,,Bent Jbeil,بنت جبيل,LB41,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Aaintaroun,عيترون,72151,Aaintaroun,,,,,Bent Jbeil,بنت جبيل,LB41,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Aalma Ech-Chaab,علما الشعب,62316,Aalma Ech-Chaab,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Merouahine,مروحين,62311,Merouahine,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Ramyet Bent Jbayl,رامية بنت جبيل,72191,Ramyet Bent Jbayl,,,,,Bent Jbeil,بنت جبيل,LB41,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Btaychiyeh,بطيشية,62331,Btaychiyeh,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Dhayra,ظهيرة ,62341,Dhayra,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Mazraat Ez-Zalloutiyeh,مزرعة الزلوطية,62351,Mazraat Ez-Zalloutiyeh,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Yarine,يارين,62308,Yarine,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Hanine,حنين,72284,Hanine,,,,,Bent Jbeil,بنت جبيل,LB41,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Maroun Er-Ras,مارون الراس,72127,Maroun Er-Ras,,,,,Bent Jbeil,بنت جبيل,LB41,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Aayta Ech-Chaab,عيتا الشعب,72183,Aayta Ech-Chaab,,,,,Bent Jbeil,بنت جبيل,LB41,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Boustane,بستان صور,62321,Boustane,,,,,Sour,صور,LB63,South,الجنوب,LB6,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Yaroun,يارون,72159,Yaroun,,,,,Bent Jbeil,بنت جبيل,LB41,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Rmaich,رميش,72167,Rmaich,,,,,Bent Jbeil,بنت جبيل,LB41,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Qatmoun,قطموم,72175,Qatmoun,,,,,Bent Jbeil,بنت جبيل,LB41,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Conflict,,0,Conflict,,,,,Conflict,,Conflict,Conflict,,Conflict,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Conflict,,0,Conflict,,,,,Conflict,,Conflict,Conflict,,Conflict,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Conflict,,0,Conflict,,,,,Conflict,,Conflict,Conflict,,Conflict,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Conflict,,0,Conflict,,,,,Conflict,,Conflict,Conflict,,Conflict,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Conflict,,0,Conflict,,,,,Conflict,,Conflict,Conflict,,Conflict,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Conflict,,0,Conflict,,,,,Conflict,,Conflict,Conflict,,Conflict,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Conflict,,0,Conflict,,,,,Conflict,,Conflict,Conflict,,Conflict,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
